Class,R_1,R_2,R_3,R_4,R_5,R_6,R_7,R_8,R_9,R_10,R_11,R_12,R_13,R_14,R_15,R_16,R_17,R_18,R_19,R_20,R_21,R_22,R_23,R_24,R_25,R_26,R_27,R_28,R_29,R_30
nonsuc,28.38256333333334,28.3003827586207,29.184603571428575,28.496629629629634,28.352084615384623,28.392203999999996,27.884170833333343,28.954017391304355,29.660563636363644,28.806071428571435,28.794325000000004,29.718678947368428,29.592261111111114,27.55635294117647,27.871512499999998,26.36267333333333,24.441914285714287,24.405561538461537,23.474549999999997,22.41090909090909,23.838060000000002,22.58497777777778,22.298637499999998,23.944771428571425,21.730616666666666,20.00102,19.0325,15.645266666666666,12.627650000000001,10.956100000000001
nonsuc,28.68929000000001,28.82978620689656,29.895214285714292,29.211940740740744,28.863642307692317,28.923772,28.907795833333342,28.947521739130444,29.46125454545455,30.086128571428578,29.10187,30.43837894736842,29.38998333333333,27.927905882352942,29.2476125,27.830513333333332,26.047942857142854,26.931023076923076,25.687241666666665,24.48262727272727,24.063380000000002,25.753333333333334,25.076462499999998,24.446342857142856,25.66881666666667,21.92792,22.16885,20.67963333333333,15.557000000000002,20.1579
suc,26.15735,24.932558620689655,25.1031,26.921551851851856,26.638657692307692,26.625344000000005,26.616216666666674,26.580386956521746,25.41810909090909,27.318747619047627,27.369450000000008,26.90798947368421,27.34363888888889,27.28588235294118,26.5349125,24.941019999999998,26.169421428571432,25.693384615384616,24.280649999999998,23.490154545454548,25.3835,25.093433333333333,26.365987500000003,27.428957142857143,25.925800000000006,18.93174,21.494625000000003,31.5984,38.9844,28.296
nonsuc,26.063456666666664,25.84364827586208,25.464175000000008,26.611044444444445,24.98888846153846,25.384460000000008,25.43180416666667,25.462665217391308,24.942122727272736,26.75172380952381,25.463330000000006,24.32052631578948,25.008505555555562,27.151764705882353,26.198143750000003,25.083153333333332,25.658000000000005,27.483630769230764,27.15959166666667,27.604136363636368,28.04323,27.411222222222218,28.713150000000002,28.972128571428577,30.5607,26.8576,28.37305,28.363233333333337,27.61165,20.1579
nonsuc,26.73970333333334,25.81482068965517,25.861185714285718,27.21638148148148,25.33874615384616,25.569736000000002,25.38340416666667,25.329065217391307,24.718159090909094,26.20575714285714,25.889765,24.70683157894737,26.611461111111115,28.463188235294112,27.503912500000002,24.92419333333333,25.87297142857143,27.397130769230767,28.562258333333332,28.476445454545456,30.981990000000003,30.27413333333334,32.21445,32.90422857142857,33.85703333333333,31.05528,31.642599999999998,34.7729,38.06205,25.741500000000002
nonsuc,25.718653333333336,25.033151724137923,26.43370714285714,25.953800000000005,26.3828,25.833132000000006,26.57818333333333,26.229034782608693,26.68559090909091,27.015861904761902,26.700779999999998,27.172657894736847,24.6029,26.915488235294116,28.090625,24.31962666666667,26.307914285714286,27.07563076923077,27.515891666666665,25.665109090909088,23.74904,25.572333333333333,27.83775,27.370157142857146,26.866249999999997,30.527359999999998,28.1265,25.788866666666664,40.5594,44.0747
nonsuc,23.651300000000003,23.63050689655173,23.10454642857143,23.57153333333333,24.144961538461537,23.359376,23.2234625,23.650086956521744,24.159186363636366,24.86313333333333,24.614349999999998,23.921768421052633,24.419227777777778,23.64339411764706,24.00370625,22.166713333333334,20.69166428571429,20.224076923076925,19.753041666666665,19.780763636363638,18.15809,17.04761111111111,18.180425,19.26777142857143,19.831500000000002,19.50054,17.02875,18.664633333333335,13.0083,15.4449
nonsuc,20.067960000000006,20.00988620689656,20.047457142857148,20.23114444444445,19.68376153846154,21.095352,21.311350000000004,20.962108695652176,19.985427272727268,18.172614285714285,20.212980000000005,19.608426315789476,20.021733333333334,21.33633529411765,22.490175,19.177973333333334,19.98222857142857,19.90220769230769,19.787850000000002,20.92317272727273,22.07676,23.48343333333333,21.15825,19.171471428571433,17.0789,21.37842,17.0286,19.74,22.291200000000003,26.625600000000002
nonsuc,24.12264333333333,25.371503448275863,24.91484642857143,25.91391851851852,25.100953846153843,25.65354,24.571624999999997,24.932513043478266,25.57538181818182,24.901880952380957,25.997265,24.45416315789474,24.950716666666665,24.38404117647059,25.743574999999996,22.24180666666667,23.830814285714293,22.436707692307696,23.46926666666667,21.83035454545455,22.38639,20.538133333333334,21.9334625,21.60562857142857,19.184366666666666,19.34176,15.261475,17.808333333333334,18.13575,23.7372
suc,28.37204333333334,28.795572413793103,26.56854642857143,27.226681481481485,27.111250000000002,26.270820000000004,26.25311666666667,25.435586956521735,27.590790909090913,27.151680952380957,29.34926999999999,28.798363157894737,30.775911111111107,29.22448823529412,29.647093749999996,27.605573333333332,26.790435714285714,27.60642307692308,27.453724999999995,29.140627272727276,28.83987,31.82141111111111,33.9946,36.850385714285714,36.95871666666667,36.50052,38.859175,43.04176666666667,37.16345,39.8895
nonsuc,28.487223333333336,28.98943448275862,27.490514285714294,28.629962962962964,28.853907692307693,29.713576,28.768645833333334,28.867443478260867,29.47803181818182,29.857476190476184,30.190149999999996,29.678921052631583,29.38355,28.063123529411765,29.242737499999997,27.013233333333336,27.391000000000002,27.540176923076924,25.622075,27.019854545454542,25.762079999999997,28.144188888888888,26.044550000000005,26.730771428571423,21.155850000000004,24.322380000000003,23.0757,32.59133333333333,31.68045,43.427600000000005
nonsuc,25.229590000000005,25.857303448275868,25.430442857142854,25.178777777777785,25.148007692307694,25.874043999999998,25.7601875,25.65827391304348,24.973304545454543,26.570609523809523,26.108925,27.74762631578948,26.951750000000004,27.335652941176473,24.46804375,24.082893333333338,22.895171428571427,22.501307692307687,23.909758333333333,23.151881818181817,22.822740000000003,24.451611111111117,22.339975,24.724642857142857,23.830516666666668,23.60696,22.026225,19.6361,13.02795,16.977600000000002
nonsuc,25.584520000000005,25.519896551724138,25.87296785714285,25.648877777777784,25.651257692307688,26.203039999999998,26.012454166666668,26.014217391304342,25.723522727272723,26.46394285714286,27.578089999999996,28.774152631578946,27.071700000000007,26.494223529411766,25.51249375,25.196973333333336,25.348692857142858,24.02484615384615,24.106058333333337,22.233890909090906,24.473100000000006,25.255244444444447,24.360312499999996,25.375914285714284,27.11225,24.209920000000004,25.2991,24.065433333333335,26.7296,23.7372
nonsuc,23.93764666666667,23.851268965517242,24.362603571428572,23.090018518518523,23.96493461538462,24.781928000000008,23.108145833333335,24.313391304347828,25.329590909090907,23.253476190476185,24.377790000000005,24.696726315789476,24.457544444444444,23.898770588235294,24.97909375,22.78251333333333,24.807842857142855,24.24343846153846,21.548374999999997,24.28300909090909,25.162079999999996,23.921,26.3291875,23.636342857142857,19.77863333333333,25.083000000000006,21.557575,23.455133333333333,25.053350000000002,17.5436
nonsuc,24.256383333333336,22.834089655172416,23.895603571428573,23.795288888888894,22.355057692307696,23.062264,24.460158333333336,24.98832173913043,22.779168181818182,23.574109523809526,25.477334999999993,24.466547368421054,22.896849999999997,25.666147058823523,24.74518125,22.086653333333338,22.7699,24.325046153846152,24.70788333333333,22.523918181818182,21.039499999999997,23.66801111111111,23.42095,23.97731428571429,28.626666666666665,30.212079999999997,26.9281,25.40116666666667,21.576249999999998,10.5357
suc,29.24279000000001,29.458731034482753,30.54574285714286,29.871370370370375,29.519946153846156,30.124220000000005,29.450004166666663,29.44932608695653,29.04234545454545,28.879552380952386,29.949390000000005,29.0593947368421,28.404394444444442,28.999317647058824,28.522125,27.353493333333333,28.426292857142858,28.078692307692304,26.478758333333335,26.68682727272727,27.813380000000002,25.873677777777775,24.922662499999998,22.428928571428575,21.1448,18.381100000000004,15.768150000000002,15.380466666666669,16.6083,12.0096
nonsuc,26.99371333333334,27.357196551724137,28.087549999999997,26.969874074074074,26.479138461538465,26.76404,25.777258333333336,26.30890000000001,27.127040909090912,26.73310476190477,27.450390000000006,27.279373684210526,28.18222777777778,26.94895882352941,27.571875,26.18940666666667,25.86695,25.59544615384615,26.271366666666665,27.53963636363636,28.895099999999996,28.710344444444445,28.060149999999997,30.00082857142857,28.145916666666665,26.26074,23.20715,23.6208,20.350749999999998,31.8372
nonsuc,26.45942,26.52952413793104,25.89529642857143,25.550051851851848,25.99539230769231,24.718484000000004,27.060441666666666,26.079152173913045,25.765913636363642,25.803442857142862,26.589820000000003,26.168973684210528,26.34137777777778,27.281100000000006,27.946824999999997,26.616666666666667,24.817449999999997,27.443123076923083,25.45360833333333,26.731018181818182,25.933929999999997,27.340833333333332,28.682624999999998,25.855428571428572,30.844316666666668,26.61058,28.16365,26.552400000000002,26.5342,37.5753
nonsuc,26.087436666666665,25.89653103448276,25.938350000000003,25.99882962962963,25.944,25.645288,27.694875,26.583147826086957,25.474318181818184,25.051428571428573,26.556705,26.278915789473686,26.265177777777776,27.71334705882353,26.6957375,24.563066666666668,23.194821428571426,25.499107692307692,24.95268333333333,24.906990909090908,24.708000000000002,24.80377777777778,22.9169875,19.403257142857143,22.161033333333336,21.655580000000004,22.149050000000003,20.360433333333333,21.033900000000003,23.448999999999998
nonsuc,30.879496666666665,30.942458620689653,31.880835714285713,31.805833333333336,30.953223076923074,31.819084000000004,31.1875375,31.630352173913046,32.15934999999999,32.164657142857145,32.820119999999996,32.06635263157895,31.729544444444443,31.807117647058824,31.104687499999997,28.96486666666667,29.558078571428563,28.954238461538463,28.329341666666664,27.79189090909091,27.203749999999996,28.12188888888889,29.0891625,26.39861428571428,26.958533333333335,27.81802,23.498925000000003,24.669866666666667,31.1136,22.291200000000003
nonsuc,33.59300666666666,34.270575862068966,34.97270714285714,34.20882592592592,35.12153076923076,35.478075999999994,34.60664166666667,35.952773913043465,35.87772727272727,35.911923809523806,36.11807,34.67314210526315,35.01840000000001,34.644711764705875,33.603950000000005,33.205353333333335,32.17601428571429,31.04162307692308,31.7508,28.669809090909087,27.548099999999998,29.24858888888889,26.166550000000004,29.053185714285714,28.8215,26.191860000000002,29.3718,30.7432,26.0928,36.4816
nonsuc,33.562646666666666,33.349758620689656,33.70832857142856,34.72365925925926,33.82312307692307,33.896328,33.74004166666666,33.26510434782609,33.09261818181818,32.62323333333334,32.39827,31.19433157894737,32.72047777777778,33.398994117647064,33.97956249999999,32.032,33.38124285714286,34.93890769230769,35.42378333333334,32.896609090909095,33.28762,32.865788888888886,30.0484,28.736185714285718,27.094633333333338,25.87514,25.169999999999998,28.4233,23.9337,15.4449
nonsuc,36.45869333333333,36.78023103448276,36.71735714285713,37.11964814814816,35.17687692307691,35.450888,35.177991666666664,35.68650434782609,35.26556363636363,36.528285714285715,37.49417999999999,37.4055052631579,37.53607777777777,36.99328235294117,36.8229875,36.61824,35.615300000000005,35.04443846153846,37.627916666666664,36.429627272727274,37.66982,39.53338888888889,43.405325,41.21622857142857,40.05073333333333,40.58028,41.1351,34.32763333333333,35.1735,42.902499999999996
suc,25.323676666666668,25.032034482758615,24.888267857142857,24.23424444444444,23.41249230769231,22.933087999999994,23.83231666666666,24.188052173913047,24.963631818181817,25.62629523809524,27.19298,26.26856315789474,25.96915,25.3031,25.145262500000005,23.593646666666665,22.457007142857147,22.517915384615385,20.933400000000002,21.70967272727273,23.49504,24.540100000000002,25.815112500000005,26.60097142857143,25.211816666666667,25.8932,22.632,17.7565,15.068550000000002,7.646100000000001
nonsuc,26.018056666666666,25.465351724137932,25.446535714285716,24.815988888888892,25.690284615384616,25.807504000000005,26.62720416666667,27.22377826086957,27.32548181818182,27.458742857142862,26.015099999999997,25.955794736842105,25.60261111111111,25.695829411764706,26.4984125,24.066993333333336,25.202942857142858,26.6762076923077,27.812049999999996,26.576845454545456,25.287090000000003,25.414966666666672,22.377024999999996,22.474114285714283,23.76856666666667,22.385920000000002,30.204475,31.236666666666668,31.9116,39.8895
suc,27.201810000000002,26.72301724137931,25.94716428571429,27.052211111111113,27.60688076923077,27.597844000000006,28.04092083333333,27.253013043478266,28.575513636363645,28.01779523809524,28.866500000000002,26.288584210526313,26.710755555555558,26.737700000000004,26.909518750000004,26.74576,26.159935714285716,27.165115384615383,25.746950000000002,25.429581818181816,23.63414,23.272755555555555,22.1807625,23.426657142857145,25.515216666666664,25.28458,26.226899999999997,25.979200000000002,22.177200000000003,12.4047
nonsuc,26.312656666666676,26.06571724137931,25.884067857142863,26.698388888888893,27.09101538461539,26.670152,26.0105125,26.204021739130436,26.676140909090908,26.53053333333333,28.26734,25.65281052631579,25.85761111111111,25.44256470588235,26.7044375,26.449333333333335,25.342385714285715,24.860861538461542,25.706216666666673,25.07451818181818,24.805060000000005,25.20548888888889,23.4384875,26.04672857142857,23.66395,23.35884,22.80705,21.67786666666667,17.4996,17.3472
suc,25.80371666666667,25.990500000000004,26.41081428571429,26.558244444444444,26.899234615384618,26.419544000000005,26.534049999999997,24.885052173913046,26.742740909090912,25.83686190476191,26.992984999999997,26.176294736842102,25.27676111111111,26.67353529411765,26.6301875,26.370133333333335,23.75463571428572,25.593115384615388,24.757491666666667,27.229936363636362,26.110270000000003,24.84768888888889,27.075275,24.037028571428575,24.428150000000002,24.013799999999996,23.279024999999997,16.278066666666664,18.0735,31.4244
nonsuc,20.53869666666667,20.497917241379312,21.72706071428571,21.483877777777778,21.971457692307695,22.163476,21.088145833333332,22.548391304347824,23.00345909090909,21.488719047619043,22.139989999999997,21.341936842105262,21.279155555555555,20.6631705882353,22.413325000000004,20.090753333333332,21.34183571428572,23.621307692307692,21.554058333333334,20.780981818181818,20.45441,20.081477777777778,20.761712499999998,20.200857142857142,16.01731666666667,20.07734,22.557975,24.105800000000002,25.19985,26.4816
